"gene.symbol","A1","A2","N1","N2","OPC1","OPC2","GC1","GC2","MOG1","MOG2","MGL1","MGL2","Endo1","Endo2","WB1","WB2","WB3"
"Col14a1",0.1,0.1,0.334306,0.417721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.101412,0.734727,0.74399,0.23434,0.297042,0.336401
"Col15a1",0.1,0.1,0.903197,0.475818,9.248621,14.951583,0.263982,0.335146,0.1,0.183676,6.927851,8.051096,2.347797,2.3751,2.23202,1.915687,2.105399
"Col16a1",12.712046,17.960474,1.413072,1.421735,9.618524,8.704751,9.049908,8.832051,0.278993,0.836369,0.131334,0.108969,0.209054,0.229865,6.32377,6.012112,6.991526
"Col17a1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Col18a1",0.616414,0.674397,1.309408,0.607861,9.45079,15.832968,1.015522,0.98206,0.1,0.147173,0.171264,0.237721,24.281592,25.078608,7.896421,7.115753,7.265584
"Col19a1",0.1,0.1,3.488801,2.171906,1.599682,0.592336,0.261187,0.107597,0.1,0.1,0.1,0.1,0.1,0.1,1.687035,1.556923,1.788494
"Col1a1",1.140206,0.513123,3.306695,2.76139,11.349251,27.013313,0.1,0.1,0.1,0.664582,0.378988,0.506055,0.396764,0.384813,6.588866,7.463425,5.629828
"Col1a2",6.552829,6.185113,2.559427,0.67773,21.747361,46.602882,0.224631,0.17778,0.1,0.898804,0.715477,0.626456,2.574189,3.152287,16.061802,15.45545,14.747342
"Col20a1",0.649994,0.680699,0.411874,0.780041,2.714181,3.295522,8.504343,10.728973,1.132702,2.078865,0.265719,0.184425,0.129223,0.325964,0.534432,0.632507,0.521093
"Col22a1",0.132204,0.417095,0.141395,0.1,0.210137,0.268381,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.732589,0.63129,0.775653
"Col23a1",2.755509,2.466154,5.430941,7.192498,0.649318,1.047886,0.728554,0.397203,2.3109,2.620377,0.182083,0.250059,0.211754,0.265955,2.98132,2.638718,3.017727
"Col24a1",0.1,0.1,4.184775,3.853656,0.817439,0.36358,0.137554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.008036,0.835392,0.965659
"Col25a1",0.1,0.1,6.937244,3.548881,0.134119,0.1,0.1,0.1,0.1,0.1,0.113694,0.1,0.1,0.1,0.889526,1.200119,0.937904
"Col27a1",2.382593,2.813509,0.341299,0.304693,2.899371,0.952879,1.764088,1.087246,0.381041,0.361155,16.94396,15.775012,0.288424,0.251928,1.205444,1.483539,1.540152
"Col28a1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.932766,0.923452,0.418639,0.469288,0.722824
"Col2a1",0.878351,2.043215,0.975656,0.429564,0.1,1.111236,2.012066,4.892632,0.1,0.209682,0.1,0.1,0.1,0.1,0.720592,0.615876,0.715369
"Col3a1",0.189727,0.126198,1.338652,0.295557,15.895865,30.474176,0.1,0.1,0.1,0.1705,0.512634,0.412385,2.410676,2.464663,8.163025,7.888304,10.386004
"Col4a1",12.213768,13.725948,8.424102,3.620721,23.691036,36.118931,1.360779,1.587937,1.570194,1.623175,1.127489,3.639844,432.873648,381.89561,56.177564,56.67813,53.778455
"Col4a2",6.663423,6.816262,7.14158,3.068186,12.095227,20.041005,0.519089,0.437324,0.614482,0.813349,0.810836,3.28986,325.900879,289.803151,42.968041,43.074081,41.146346
"Col4a3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.937927,0.985758,0.225634,0.147441,0.31651
"Col4a3bp",8.940361,10.083901,12.403932,11.830013,10.422605,5.399624,6.7519,3.61351,1.465884,2.223431,3.363519,1.701368,17.894679,16.920079,10.429819,9.704787,9.833676
"Col4a4",0.122488,0.310859,0.1,0.140816,0.127399,0.139099,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.219931,0.250192,0.247801
"Col4a5",7.018486,11.352737,0.792831,0.466576,4.103574,5.420713,0.126272,0.1,0.1,0.135858,0.1,0.1,0.348434,0.46796,5.264681,4.02891,4.957667
"Col4a6",1.006158,1.998702,0.272156,0.116897,1.279675,2.143751,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.545114,1.232095,1.367039
"Col5a1",1.044874,1.153164,2.400594,1.762629,1.737234,2.599568,0.508537,0.484038,0.14618,0.258018,0.141017,0.1,0.359975,0.328228,3.070063,2.589548,2.762822
"Col5a2",2.167638,3.011982,2.275167,1.935323,1.799929,2.810829,0.1,0.1,0.1,0.1,0.1,0.1,2.906601,2.904907,4.148736,3.501465,4.781882
"Col5a3",2.062352,2.67239,0.256076,0.189415,3.353113,2.387328,0.745772,0.390684,0.1,0.101987,0.1,0.1,0.866459,1.279546,0.918692,1.144837,1.188949
"Col6a1",0.305132,0.350416,5.410578,7.278699,4.229334,7.745668,0.1,0.127571,0.1,0.201526,0.302074,0.339477,0.167431,0.2001,7.290107,5.541208,5.986652
"Col6a2",0.378069,0.432237,34.557721,51.623729,2.576856,6.586287,0.963349,1.271519,3.882197,7.465685,0.11485,0.146722,0.208303,0.350156,6.002599,5.257866,5.937068
"Col6a3",0.1,0.1,0.123767,0.17406,1.827309,2.037152,0.383677,0.550452,0.131716,0.168539,5.721764,6.063483,0.393695,0.42868,1.324056,1.145776,1.241833
"Col6a4",0.1,0.1,0.363191,0.517055,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.212966,0.147894,0.203182
"Col6a5",0.1,0.1,0.213981,0.286326,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22549,0.243568,0.293301
"Col6a6",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.225193,0.275955,0.109815,0.107339,0.1
"Col7a1",0.480464,0.40303,0.338464,0.528638,0.778636,0.784016,0.220259,0.1,0.1,0.1,0.1,0.1,0.964663,1.036927,0.773661,0.861058,0.952513
"Col8a1",0.1,0.1,0.492767,0.228839,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.271909,0.310757,0.680965,0.793828,0.671247
"Col8a2",0.1,0.13224,0.1,0.1,0.1,0.100627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.476624,0.39319,0.424908
"Col9a1",1.924681,1.44701,0.246221,0.449574,0.1,0.1,2.630241,2.082485,0.345387,0.482095,0.1,0.1,0.1,0.1,2.028555,1.608888,2.150711
"Col9a2",1.786022,2.899074,3.440675,2.236265,10.893323,12.617208,10.031383,14.019729,1.439024,1.995339,0.172647,0.309813,1.781018,1.74991,5.739672,5.052984,5.606861
"Col9a3",20.218552,17.33503,8.247427,8.607177,35.792736,42.896912,170.117108,195.085494,22.72085,35.23252,0.533825,0.546058,0.243921,0.29271,28.92994,24.023514,27.463115
"Colec10",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Colec11",0.1,0.109898,0.1,0.340215,0.107892,0.125857,0.329244,0.560669,0.124491,0.253074,0.1,0.1,0.1,0.204075,0.161897,0.187028,0.1
"Colec12",3.609996,3.095009,0.277802,0.482964,6.454387,5.165038,0.160229,0.150853,0.1,0.1,2.540946,1.14959,4.830076,4.654564,4.47422,4.305531,5.192838
"Colq",0.331906,0.135405,0.1,0.1,0.122637,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.153918,0.1
"Commd1",10.035666,9.539691,16.894032,18.626826,20.329495,33.776796,20.539211,31.353743,33.126401,33.113913,24.914444,29.049567,56.101556,75.24076,18.648451,21.255146,21.178172
"Commd10",8.384601,9.685324,11.239863,11.271949,14.227358,17.535721,11.893164,14.370131,10.158133,9.211655,13.855023,13.423517,20.330564,23.880981,10.473508,10.890124,11.678143
"Commd2",4.551599,3.895936,4.255353,4.599606,5.991738,11.496255,4.447767,8.350295,3.818049,4.285515,4.888295,6.281044,10.088097,10.785922,4.818963,4.028822,4.54061
"Commd3",19.048838,15.206071,34.300943,29.783486,37.184454,48.757298,55.136267,53.947055,47.20589,54.810842,21.737826,18.194163,40.282867,50.162443,33.991627,32.629913,35.203518
"Commd4",20.206664,16.862698,20.283245,22.554878,25.377797,39.405381,33.284352,41.885052,33.785368,32.396411,24.021619,31.376034,30.061371,34.682294,24.907741,22.773139,24.521056
"Commd5",3.679445,3.473048,5.031509,5.622455,3.854167,6.008799,4.420904,3.811469,9.002491,7.3224,3.691629,4.713833,4.982899,6.595012,4.634039,5.757388,5.482634
"Commd6",13.55089,15.380157,11.804736,10.687109,22.653115,25.216648,30.036189,29.211136,29.925329,27.898353,14.013616,13.132634,21.224389,22.250808,13.059364,13.829466,14.398856
"Commd7",3.925509,3.920537,8.97342,7.724343,7.169104,10.586422,6.084909,7.719481,5.442724,5.533987,14.582532,15.675667,12.901473,14.906116,6.162941,6.382461,7.541477
"Commd8",6.355025,6.697224,8.1334,8.186444,12.457994,8.622541,9.502121,5.149909,4.841654,5.806715,16.785735,12.523538,18.630717,19.66793,7.995651,8.190987,9.517566
"Commd9",6.987208,6.056949,13.540633,12.886097,11.655594,18.997418,13.990882,17.437588,26.342336,23.210481,20.873139,26.613128,10.970588,15.201104,11.509885,11.640985,11.238336
"Comp",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.873619,0.628296,0.1,0.1,0.1,0.1,0.1
"Comt",15.793587,14.341648,12.746737,11.710071,26.744285,34.869927,20.459907,24.292566,15.699287,16.906082,66.080067,85.736091,20.83623,22.872557,19.473744,19.917271,20.623491
"Comtd1",1.987265,1.434763,2.893345,2.340636,2.649344,3.792899,0.632707,1.548929,0.822688,1.192627,12.614745,21.646369,0.605996,1.123541,3.528178,3.176626,2.902857
"Copa",25.098246,25.832131,21.378317,34.374131,34.500926,47.570301,28.042621,40.097987,17.015987,17.989121,35.944848,36.229532,44.646775,47.353839,31.640614,29.003127,32.604725
"Copb1",37.101434,35.351931,11.90552,27.254423,34.746756,36.514805,32.688894,27.473128,7.999831,12.474955,20.447164,12.598436,44.344615,45.725463,22.836088,21.751163,25.189141
"Copb2",20.731943,21.558462,12.235821,22.563037,27.498776,38.230672,21.892916,26.684912,10.533286,12.656803,21.907255,20.289347,42.820751,42.753406,25.730136,23.107727,26.453806
"Cope",27.197382,28.019147,38.829389,39.897315,39.73276,69.235173,49.361734,72.282979,59.262632,56.913894,70.94748,101.624049,86.839463,98.941648,39.089973,40.125497,42.648278
"Copg",21.21317,21.41323,32.115845,50.945867,33.247781,44.566102,24.077467,28.726223,13.296405,16.290034,18.683646,17.587767,26.494032,26.363106,35.821004,36.684744,37.050046
"Copg2",13.076257,11.653184,7.290033,10.936133,18.485019,25.547832,14.849506,16.00358,9.426535,10.262611,13.350416,8.706214,13.787211,14.163464,12.463767,12.201721,13.622706
"Cops2",13.780524,16.646577,15.509028,27.123494,21.797006,13.988579,24.73027,11.592532,10.233828,11.519684,4.210431,2.546029,34.532587,35.372131,18.50308,17.338773,18.168564
"Cops3",43.519342,24.285737,20.914348,28.136253,31.740579,41.693994,33.398406,34.996339,21.851711,29.901532,14.651108,8.882517,29.942305,33.858905,26.235293,23.940771,30.018996
"Cops4",16.861273,16.465183,7.898954,26.843747,28.592874,47.534898,22.322295,33.726813,17.006499,21.243887,61.461737,44.873728,36.865618,41.196234,23.561664,22.443483,21.927646
"Cops5",27.361861,29.213803,30.107047,47.873707,39.04224,53.899175,57.948595,64.964657,36.44011,47.840452,17.611639,13.453002,40.078564,47.111768,41.201789,39.087715,40.834652
"Cops6",24.378065,20.359531,43.629964,42.940976,41.326098,68.278462,47.421235,63.106945,51.518204,57.006918,40.478252,45.652138,65.944529,73.867675,48.164298,47.633773,50.020067
"Cops7a",20.37116,19.206716,30.026619,31.148559,27.497865,37.643331,18.903212,23.113082,16.814653,19.161433,24.86311,28.439949,37.563773,38.607571,24.66534,25.271086,26.75082
"Cops7b",8.485021,7.338532,8.57688,6.048628,8.994177,10.658617,7.783624,8.768363,7.298533,7.748194,4.182162,5.447149,5.114076,4.833508,9.652569,9.177367,9.798395
"Cops8",18.116742,18.803249,24.523189,28.960475,25.430384,39.802404,22.955987,36.866201,16.489895,19.759185,22.882646,20.289998,22.59723,25.491628,24.208168,22.620998,23.637606
"Copz1",28.802892,29.078002,34.822906,35.021963,42.073256,64.445608,35.877311,55.713277,36.280183,40.139388,64.225477,70.739007,54.187112,60.481586,38.026717,37.001744,41.212156
"Copz2",2.541961,2.665863,1.08944,1.272943,1.673556,2.422275,0.393664,0.935748,0.366498,0.476056,7.225921,9.961977,9.406573,10.156568,2.046925,2.61437,3.166164
"Coq10a",6.583974,5.703412,10.250839,8.727067,7.606359,8.873423,11.403952,12.69915,11.828681,10.880523,6.54089,6.514914,4.882643,4.822267,7.15426,7.022437,7.088836
"Coq10b",49.576803,67.120717,13.411857,15.929192,11.156619,10.190461,4.074941,3.77725,1.332149,4.200699,26.354316,16.911947,34.707454,34.726511,19.846735,13.429287,10.677935
"Coq2",16.008971,11.858733,5.655537,6.196377,11.018543,10.934896,16.481517,18.012752,16.01135,15.929574,10.731104,11.894723,8.891316,11.226272,8.850731,9.374871,8.91204
"Coq3",2.739966,1.94578,2.173365,1.313611,1.624805,1.611819,0.998558,0.854971,0.545276,0.694732,0.885517,0.41344,1.423786,1.238358,2.467565,2.641232,3.126828
"Coq4",2.530284,2.315935,3.789888,3.589052,2.598108,3.948007,2.633611,4.176775,2.469288,3.148489,2.154008,3.774228,2.945117,3.978326,5.551916,6.78289,5.656782
"Coq5",5.145153,4.672167,6.846297,8.78338,6.021811,7.144772,3.548467,3.582008,2.954298,3.499798,5.710254,5.471747,4.274195,4.65965,7.170743,6.82201,7.102264
"Coq6",8.881206,7.495221,8.381976,8.976727,8.062694,12.555019,7.428479,10.857972,7.887326,8.827889,4.930947,5.872207,8.724851,9.720939,6.702579,5.892954,6.762926
"Coq7",11.18671,11.752348,19.348469,24.33609,20.708648,26.178111,16.404411,18.964924,10.741884,14.106817,8.544544,6.048786,11.018745,12.983564,17.717419,15.331705,15.433892
"Coq9",20.403732,17.624881,11.89843,13.824266,20.947483,34.903901,21.084379,26.15816,23.777021,22.790946,10.738198,14.635704,13.378874,14.126052,14.163738,14.715625,14.912814
"Corin",0.1,0.1,0.1,0.186671,0.1,0.1,0.642951,0.550864,0.1,0.1,0.1,0.1,0.158309,0.158027,0.1,0.1,0.1
"Coro1a",0.574861,0.319165,18.849204,17.585272,17.546519,16.384941,1.679245,2.84514,2.167064,4.764707,290.616201,449.88399,2.693322,3.373975,22.547383,25.118359,23.822091
"Coro1b",23.609141,19.817268,19.19587,17.583986,28.079227,44.361354,47.757535,70.248883,49.832155,44.610708,125.796444,181.065439,80.357071,98.816967,29.29408,29.196683,33.061214
"Coro1c",2.391218,4.212388,31.903903,25.900482,15.744778,27.40033,19.345082,31.95048,12.999605,20.288568,35.666772,31.310413,39.715511,40.206779,30.80706,27.356244,28.360107
"Coro2a",0.1,0.1,3.278163,3.290873,0.447674,0.66767,0.1,0.1,0.184995,0.654599,4.10515,4.156439,0.1,0.1,4.113228,5.392351,4.57934
"Coro2b",23.564736,24.78353,18.778944,18.119968,3.22215,3.434357,32.535185,30.974669,39.386522,44.181575,1.226512,1.838791,9.357668,8.511796,18.533118,19.781203,17.517044
"Coro6",0.1,0.124179,1.105831,0.877681,0.124284,0.372998,0.172731,0.1,0.187879,0.203378,0.222471,0.345454,0.87359,0.700493,0.881647,1.284024,0.729134
"Coro7",9.051059,7.073454,10.276634,10.740359,7.696816,9.365922,12.443905,14.045028,21.617471,24.539847,14.816277,16.978895,8.661258,8.82742,11.948906,11.16769,10.940636
"Cort",0.272105,0.338993,5.04542,1.205706,0.600261,0.197551,0.136983,0.141209,0.1,0.895622,0.1,0.1,0.120576,0.1,2.116701,1.932228,2.128431
"Cotl1",15.424695,16.951428,49.19125,43.28778,51.173616,73.220096,12.956435,29.067585,4.147373,9.169779,497.332058,564.14481,46.395914,54.741977,60.774922,59.571032,55.161799
"Cox10",13.254223,10.185755,4.425831,3.466891,4.678379,5.119026,3.061072,4.151649,2.297223,2.940299,3.588798,3.045771,4.38443,4.363473,5.836806,5.451296,6.376428
"Cox11",8.26186,7.312753,6.380619,6.072401,6.201987,6.363724,2.882924,3.432514,1.309972,1.860879,1.016499,1.177186,2.407801,2.62692,4.878456,4.656397,4.965646
"Cox15",4.456879,4.045738,4.735801,4.589147,4.797831,3.568564,4.428579,4.56885,2.110679,2.539343,1.482176,0.995775,2.562087,2.139396,4.88472,5.005802,5.239293
"Cox16",4.426121,4.515223,5.806051,4.897169,6.745815,7.782451,5.786106,5.503027,4.24132,3.991223,8.617412,7.267923,10.993059,12.134332,5.396152,5.029456,5.282507
"Cox17",16.15202,10.85632,10.865813,14.154462,17.745333,22.766186,23.973537,22.706875,38.609842,34.162988,25.484954,27.707544,36.360076,44.308254,20.932105,20.297699,21.466768
"Cox18",7.846158,6.606327,8.690024,7.496736,7.949171,7.738785,7.250718,7.594583,4.405483,4.879015,2.717717,2.867105,6.024845,4.899667,7.454402,7.397934,7.59445
"Cox19",14.235193,9.01052,21.440096,20.169732,11.495485,18.12692,11.96375,12.819082,17.950696,15.751659,11.16778,14.505739,15.900523,18.165355,16.413784,15.523016,14.028367
"Cox4i1",125.918987,113.10911,245.88442,263.282406,205.855088,341.372798,274.882703,489.855925,503.067328,509.440051,370.37391,513.946251,510.213446,604.811542,404.106171,445.498084,353.00504
"Cox4i2",0.974085,1.352169,0.233914,0.477932,0.513813,0.1,0.1,0.1,0.12601,0.22767,0.272133,0.790924,12.265045,17.324628,3.637653,2.979116,4.42572
"Cox4nb",19.943405,18.51575,8.114217,9.417505,5.173875,7.49079,8.950409,11.959068,6.597418,8.947244,6.950171,7.243097,5.089607,5.362971,9.391166,10.343412,9.213188
"Cox5a",59.135633,47.488004,111.964051,109.385994,69.289972,86.199395,67.51578,88.049568,58.921811,69.746766,65.121116,57.521074,115.62383,128.956875,127.401538,143.522772,119.950031
"Cox5b",1.523475,1.953517,5.106919,4.584905,3.240087,3.179464,4.250668,5.248975,5.776811,6.792289,1.985399,2.51978,4.857326,4.820869,12.817773,14.992996,13.436829
"Cox6a1",85.221976,81.121038,154.226456,166.783673,164.810332,227.13361,229.554238,307.318292,416.603368,447.362494,161.490511,213.316531,261.379335,309.101406,430.226679,503.859664,373.353606
"Cox6a2",0.111959,0.1,1.382515,0.944641,0.582176,0.49377,0.506381,0.778885,1.410051,1.27137,8.59951,5.639936,0.1,0.1,0.981342,2.180083,1.953985
"Cox6b1",97.618098,81.49697,187.309595,191.432562,184.823876,292.457444,184.493848,278.087356,276.299793,285.877664,187.323454,234.581969,266.860679,349.086093,350.555963,380.109174,290.419973
"Cox6b2",1.213704,2.489026,3.137989,1.14975,5.53824,3.390663,4.938783,6.585579,5.109205,6.786849,2.251132,3.263281,2.552052,2.837542,1.791022,2.872415,2.260821
"Cox6c",55.359382,44.374928,72.49562,78.118345,82.053165,122.895725,92.265597,108.192242,161.251287,149.573575,59.193501,66.266592,116.781206,145.955136,144.783738,149.169458,121.630836
"Cox7a1",1.996118,1.04896,3.485575,3.066075,0.923561,0.460455,0.470768,0.294129,1.273631,1.17869,0.473968,0.326196,0.786523,0.604497,1.039059,1.626698,1.097112
"Cox7a2",43.882605,36.724388,85.947503,85.615863,67.408161,96.34683,73.680483,96.588106,103.986164,114.804636,54.752419,62.225003,121.739903,154.33944,137.289592,146.483702,116.864888
"Cox7a2l",20.189651,20.770473,46.631128,52.417879,40.24732,65.545476,30.08501,48.400346,79.80137,64.265001,130.462189,148.213136,106.781048,124.798388,69.711508,73.782171,62.173782
"Cox7b",12.530861,10.415841,28.522951,30.95845,22.383265,25.02362,21.181202,17.65897,16.690982,19.161916,13.229625,7.301358,84.906403,94.319277,37.647578,37.890059,31.674676
"Cox7b2",1.250505,0.992057,0.225911,0.1,0.286559,1.097093,0.219985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.335345,0.536,0.1
"Cox7c",15.953634,18.155751,22.847179,31.148898,22.708467,37.927635,30.123802,36.320145,44.459553,45.946207,17.308912,29.001963,32.559936,41.080558,45.534689,42.769648,36.755054
"Cox8a",120.076883,121.96052,181.354931,198.717195,179.96496,260.167621,186.422461,273.1836,321.806984,400.830978,196.885667,252.366283,179.43847,204.935514,371.996655,395.179131,289.088186
"Cox8b",0.202185,0.1,0.1,0.1,0.1,0.10057,0.1,0.1,0.1,0.313269,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cox8c",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cp",0.107402,0.402616,0.246279,0.177436,14.883433,12.371741,2.394016,1.200246,0.1,0.114762,2.338734,0.410795,5.404004,5.324433,3.481443,2.830334,3.110665
"Cpa1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.439356,0.984483,0.578865,0.717446,0.970611
"Cpa2",0.201738,0.308155,0.899201,0.262109,0.50094,0.982638,0.166777,0.308496,0.193254,0.158199,0.1,0.273285,0.267635,0.15565,0.769025,0.744667,0.747121
"Cpa3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.13291,0.1,0.1,0.1,0.1,0.1,0.175057
"Cpa4",0.246825,0.549838,0.1,0.1,0.32931,0.283882,0.1,0.1,0.1,0.102834,0.1,0.1,0.1,0.1,0.112033,0.1,0.1
"Cpa5",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cpa6",0.1,0.1,0.1,0.104781,0.1,0.1,0.1,0.101652,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cpb1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.142566,0.1,0.127392
"Cpb2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cpd",9.71572,8.969472,5.316864,7.023817,13.976147,10.246115,21.020401,14.839081,14.331589,21.00901,10.287049,5.364594,34.614519,30.675536,14.748934,12.824547,14.932606
"Cpe",1698.40797,1760.541093,411.900543,512.143542,812.046451,464.283977,148.024002,157.143583,68.664079,160.644717,47.282431,43.220151,285.392864,279.05064,775.438227,830.511692,761.151487
"Cpeb1",9.602945,5.721334,12.446237,17.140479,10.28279,6.060603,4.334416,4.400416,2.040588,1.797835,0.18017,0.205855,0.129459,0.150415,2.296394,2.527314,3.239321
"Cpeb2",7.050931,8.074335,15.727272,15.037208,20.165596,8.013697,21.551775,10.504714,4.789046,7.989247,5.350531,3.347252,4.858577,4.116609,9.865965,9.4926,9.482731
"Cpeb3",3.856939,3.837859,10.504548,9.87325,6.293472,4.955952,4.363219,3.37592,1.026697,1.465102,0.489132,0.318616,0.922172,0.755448,3.232784,3.674795,3.119582
"Cpeb4",47.14309,45.332953,31.709858,35.1799,18.388759,8.655799,16.956466,10.993233,2.372796,3.993354,4.338139,2.712869,6.231016,6.382031,14.486926,10.649177,10.470529
"Cphx",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cplx1",1.347271,1.839208,78.523668,69.490996,16.592964,29.695273,4.811918,7.145357,8.507545,20.690807,11.861176,17.040432,1.057276,0.770023,56.566195,70.270353,45.353789
"Cplx2",7.534608,8.004674,68.374373,56.354645,6.532889,16.927173,2.64417,4.048773,5.205796,14.58272,6.589924,7.516846,2.041243,1.711804,89.161826,117.756638,76.116253
"Cplx3",0.226194,0.1,3.022401,1.865809,0.240926,0.444997,1.424357,2.391136,0.369571,0.840012,0.160904,0.656826,0.1,0.1,3.042456,2.896587,2.45852
"Cplx4",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cpm",0.103087,0.10026,1.714998,2.568468,0.453081,0.336188,26.055455,18.37125,15.062455,16.407352,0.1,0.149305,1.125969,1.101897,1.321614,1.174777,1.091946
"Cpn1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.674287,0.611947,0.1,0.1,0.1,0.174587,0.127642
"Cpn2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Cpne1",16.853571,15.454435,13.249038,13.982602,9.992971,7.13902,5.984293,4.76238,3.179211,2.991325,9.947168,9.104954,19.68485,19.401779,10.422833,10.033669,11.531709
"Cpne2",21.682637,21.29213,23.941156,27.112871,17.630782,21.543891,9.915855,14.038451,2.20275,3.081178,1.179129,1.233106,6.239073,6.1713,17.285118,17.424106,17.115665
"Cpne3",5.061668,6.57028,2.820453,4.536211,10.672454,7.45043,3.638882,2.251976,0.32275,0.498559,2.732143,2.483945,5.997523,5.976532,5.59549,4.881065,5.49544
"Cpne4",0.1,0.166348,12.289785,8.151792,0.970526,1.14917,0.167082,0.310426,0.1,0.479051,0.253983,0.1,0.1,0.137007,9.842381,12.721291,10.282905
"Cpne5",0.1,0.1,9.68778,5.47564,0.224135,0.503607,0.1,0.1,0.1,0.607903,0.241557,0.427942,0.114301,0.1,5.398909,5.739987,4.954577
"Cpne6",2.377947,1.740169,7.071062,6.175747,0.799795,2.084133,0.165262,0.390365,0.452892,2.54529,1.64225,2.564718,0.318395,0.21825,15.983991,17.136836,15.362827
"Cpne7",0.1,0.1,22.416327,25.560503,1.355989,1.722585,0.213356,0.354975,0.15208,0.460421,0.566874,1.095759,0.221422,0.270029,8.193502,8.440638,8.940756
"Cpne8",1.18741,1.897759,4.507691,6.155362,6.011714,6.443026,0.595303,0.600941,0.262673,0.235223,0.846716,0.979343,7.140497,7.676731,5.656599,5.415275,5.30158
"Cpne9",0.1,0.1,0.914418,0.587523,0.389189,0.464357,0.1,0.1,0.126817,0.655278,0.609682,1.20703,0.1,0.1,1.793027,1.967861,1.328945
